8.82318e-05,8.82655e-05
2.93733,2.64611
4.36351,3.33145
5.6365,3.33145
7.06267,2.64611
9.99991,8.82941e-05
2.64611,2.93732
3.24371,3.24371
4.43322,3.71798
5.56678,3.71798
6.7563,3.24371
7.3539,2.93733
3.33145,4.36351
3.71798,4.43323
4.51996,4.51997
5.48004,4.51997
6.28203,4.43323
6.66856,4.36351
3.33144,5.6365
3.71798,5.56678
4.51997,5.48004
5.48004,5.48004
6.28203,5.56678
6.66856,5.63649
2.64611,7.06267
3.24371,6.7563
4.43323,6.28202
5.56678,6.28202
6.7563,6.7563
7.3539,7.06268
8.82781e-05,9.99991
2.93733,7.35389
4.36351,6.66856
5.63649,6.66856
7.06268,7.35389
9.99991,9.99991
