0.000141273,0.000141273
4.53471,4.4074
6.40829,5.96223
7.7696,6.81069
8.92288,7.24827
10,7.38493
11.0771,7.24827
12.2304,6.81069
13.5917,5.96223
15.4653,4.4074
19.9999,0.000141273
4.4074,4.53471
5.18564,5.18564
6.67207,6.35427
7.87941,7.05314
8.96537,7.43552
10,7.55708
11.0346,7.43552
12.1206,7.05314
13.3279,6.35427
14.8144,5.18564
15.5926,4.53471
5.96223,6.40829
6.35427,6.67207
7.14601,7.14601
8.09861,7.59703
9.05248,7.87106
10,7.96198
10.9475,7.87106
11.9014,7.59703
12.854,7.14601
13.6457,6.67207
14.0378,6.40829
6.81069,7.7696
7.05314,7.87941
7.59703,8.09861
8.32791,8.32791
9.14856,8.48975
10,8.54609
10.8514,8.48975
11.6721,8.32791
12.403,8.09861
12.9469,7.87941
13.1893,7.7696
7.24827,8.92288
7.43552,8.96537
7.87106,9.05248
8.48975,9.14856
9.21974,9.21974
10,9.24563
10.7803,9.21974
11.5102,9.14856
12.1289,9.05248
12.5645,8.96537
12.7517,8.92288
7.38493,10
7.55708,10
7.96198,10
8.54609,10
9.24563,10
10,10
10.7544,10
11.4539,10
12.038,10
12.4429,10
12.6151,10
7.24827,11.0771
7.43552,11.0346
7.87106,10.9475
8.48975,10.8514
9.21974,10.7803
10,10.7544
10.7803,10.7803
11.5102,10.8514
12.1289,10.9475
12.5645,11.0346
12.7517,11.0771
6.81069,12.2304
7.05314,12.1206
7.59703,11.9014
8.32791,11.6721
9.14856,11.5102
10,11.4539
10.8514,11.5102
11.6721,11.6721
12.403,11.9014
12.9469,12.1206
13.1893,12.2304
5.96223,13.5917
6.35427,13.3279
7.14601,12.854
8.09861,12.403
9.05248,12.1289
10,12.038
10.9475,12.1289
11.9014,12.403
12.854,12.854
13.6457,13.3279
14.0378,13.5917
4.4074,15.4653
5.18564,14.8144
6.67207,13.6457
7.87941,12.9469
8.96537,12.5645
10,12.4429
11.0346,12.5645
12.1206,12.9469
13.3279,13.6457
14.8144,14.8144
15.5926,15.4653
0.000141273,19.9999
4.53471,15.5926
6.40829,14.0378
7.7696,13.1893
8.92288,12.7517
10,12.6151
11.0771,12.7517
12.2304,13.1893
13.5917,14.0378
15.4653,15.5926
19.9999,19.9999
