0.00301613,-0.0134834
0.00301515,-0.0134831
0.00301431,-0.0134824
0.00301329,-0.0134815
0.00301273,-0.0134803
0.00301196,-0.0134788
0.00301079,-0.0134772
0.00301069,-0.0134755
0.00300945,-0.0134734
0.00300889,-0.0134716
0.00300859,-0.0134696
0.00300772,-0.0134674
0.00300753,-0.0134655
0.00300733,-0.0134635
0.00300668,-0.0134617
0.00300694,-0.0134604
0.00300701,-0.0134588
0.00300707,-0.0134577
0.00300755,-0.0134569
0.00300802,-0.0134562
0.00300885,-0.013456
0.00301358,-0.0134831
0.00301294,-0.0134828
0.00301211,-0.0134821
0.00301131,-0.0134812
0.00301053,-0.01348
0.00300969,-0.0134786
0.00300904,-0.013477
0.00300821,-0.0134752
0.00300764,-0.0134733
0.003007,-0.0134713
0.00300645,-0.0134692
0.00300591,-0.0134672
0.00300544,-0.0134653
0.00300515,-0.0134635
0.00300505,-0.0134617
0.00300487,-0.0134601
0.00300485,-0.0134587
0.00300499,-0.0134576
0.00300537,-0.0134568
0.00300589,-0.0134563
0.00300637,-0.0134559
0.00300923,-0.0134828
0.00300849,-0.0134824
0.00300776,-0.0134818
0.00300696,-0.0134809
0.00300616,-0.0134797
0.00300541,-0.0134783
0.00300468,-0.0134767
0.00300396,-0.013475
0.00300327,-0.0134731
0.00300271,-0.0134711
0.00300219,-0.013469
0.0030016,-0.013467
0.0030011,-0.0134651
0.00300084,-0.0134633
0.00300077,-0.0134615
0.00300063,-0.0134599
0.00300049,-0.0134585
0.00300064,-0.0134575
0.00300108,-0.0134567
0.00300154,-0.0134561
0.00300202,-0.0134558
0.00300277,-0.0134823
0.00300207,-0.0134819
0.0030014,-0.0134813
0.00300069,-0.0134804
0.00299997,-0.0134792
0.00299927,-0.0134778
0.00299863,-0.0134762
0.0029979,-0.0134744
0.00299718,-0.0134726
0.00299654,-0.0134707
0.00299609,-0.0134687
0.00299557,-0.0134666
0.00299505,-0.0134647
0.00299469,-0.0134628
0.00299458,-0.0134611
0.00299444,-0.0134595
0.00299433,-0.0134582
0.00299445,-0.0134571
0.00299483,-0.0134562
0.0029952,-0.0134556
0.00299557,-0.0134556
0.00299432,-0.0134816
0.00299369,-0.0134814
0.00299304,-0.0134808
0.00299241,-0.0134798
0.00299171,-0.0134787
0.00299098,-0.0134773
0.00299037,-0.0134757
0.00298972,-0.0134739
0.00298898,-0.0134721
0.00298827,-0.0134702
0.00298782,-0.0134683
0.00298741,-0.0134662
0.00298693,-0.0134642
0.00298647,-0.0134623
0.00298627,-0.0134606
0.00298617,-0.0134591
0.00298613,-0.0134579
0.00298621,-0.0134567
0.00298651,-0.0134557
0.00298684,-0.0134552
0.00298717,-0.0134548
0.00298436,-0.0134809
0.00298367,-0.0134806
0.00298315,-0.01348
0.00298269,-0.013479
0.00298206,-0.0134779
0.00298129,-0.0134766
0.00298072,-0.0134751
0.00298023,-0.0134732
0.00297961,-0.0134714
0.00297888,-0.0134694
0.00297839,-0.0134675
0.002978,-0.0134655
0.00297756,-0.0134636
0.00297706,-0.0134617
0.00297678,-0.01346
0.00297664,-0.0134585
0.00297653,-0.0134572
0.00297646,-0.0134561
0.00297659,-0.0134552
0.00297684,-0.0134546
0.00297725,-0.0134547
0.00297275,-0.0134802
0.00297209,-0.0134799
0.0029716,-0.0134793
0.00297122,-0.0134783
0.00297062,-0.0134772
0.0029698,-0.0134759
0.00296919,-0.0134744
0.00296875,-0.0134726
0.00296821,-0.0134708
0.00296749,-0.0134688
0.00296692,-0.0134668
0.00296649,-0.0134648
0.00296606,-0.013463
0.0029656,-0.0134612
0.00296534,-0.0134594
0.00296518,-0.0134578
0.00296505,-0.0134565
0.00296495,-0.0134554
0.00296504,-0.0134546
0.00296529,-0.0134541
0.00296565,-0.0134535
0.00295987,-0.0134792
0.00295939,-0.013479
0.00295901,-0.0134784
0.00295874,-0.0134775
0.00295827,-0.0134763
0.0029576,-0.013475
0.00295704,-0.0134734
0.0029566,-0.0134717
0.00295606,-0.0134699
0.0029554,-0.013468
0.00295485,-0.013466
0.00295438,-0.0134639
0.0029539,-0.0134621
0.00295344,-0.0134603
0.00295313,-0.0134586
0.00295289,-0.0134569
0.00295267,-0.0134556
0.00295253,-0.0134546
0.00295257,-0.0134538
0.00295265,-0.0134532
0.00295279,-0.013453
0.00294612,-0.0134784
0.00294568,-0.0134781
0.00294532,-0.0134776
0.00294498,-0.0134767
0.00294454,-0.0134756
0.00294401,-0.0134742
0.00294351,-0.0134726
0.00294299,-0.0134709
0.00294238,-0.0134691
0.00294178,-0.0134673
0.00294131,-0.0134653
0.00294084,-0.0134632
0.00294032,-0.0134613
0.00293985,-0.0134595
0.00293953,-0.0134578
0.00293924,-0.0134562
0.00293897,-0.0134549
0.00293885,-0.0134538
0.00293891,-0.0134529
0.00293896,-0.0134524
0.00293897,-0.0134521
0.0029316,-0.0134774
0.00293149,-0.0134771
0.00293128,-0.0134765
0.00293095,-0.0134756
0.00293056,-0.0134746
0.00293022,-0.0134732
0.00292986,-0.0134717
0.00292937,-0.0134699
0.00292876,-0.0134681
0.00292825,-0.0134662
