0.00126169,0.00126169
2.48195,1.71506
4.46648,2.9591
6.35975,3.74039
8.19389,4.18471
9.99999,4.32813
11.8061,4.18471
13.6402,3.74039
15.5335,2.9591
17.518,1.71505
19.9987,0.00126169
1.71506,2.48195
2.58021,2.58021
4.51234,3.4697
6.36125,4.23499
8.18663,4.69185
9.99999,4.84417
11.8133,4.69185
13.6387,4.23499
15.4876,3.4697
17.4198,2.58021
18.2849,2.48195
2.9591,4.46649
3.4697,4.51234
4.71213,4.71213
6.43285,5.21628
8.2082,5.60691
9.99999,5.74454
11.7918,5.60691
13.5671,5.21628
15.2879,4.71212
16.5303,4.51234
17.0409,4.46648
3.74039,6.35975
4.23499,6.36125
5.21628,6.43285
6.61217,6.61217
8.2694,6.8532
9.99999,6.95322
11.7306,6.8532
13.3878,6.61216
14.7837,6.43285
15.765,6.36125
16.2596,6.35975
4.18471,8.19389
4.69185,8.18663
5.60691,8.2082
6.8532,8.2694
8.35597,8.35597
9.99999,8.4046
11.644,8.35597
13.1468,8.2694
14.3931,8.2082
15.3081,8.18663
15.8153,8.19389
4.32813,9.99999
4.84417,9.99999
5.74454,9.99999
6.95322,9.99999
8.40459,9.99999
9.99999,9.99999
11.5954,9.99999
13.0468,9.99999
14.2554,9.99999
15.1558,9.99999
15.6718,9.99999
4.18471,11.8061
4.69185,11.8133
5.6069,11.7918
6.8532,11.7306
8.35597,11.644
9.99999,11.5954
11.644,11.644
13.1468,11.7306
14.3931,11.7918
15.3081,11.8133
15.8153,11.8061
3.74039,13.6402
4.23498,13.6387
5.21627,13.5671
6.61216,13.3878
8.2694,13.1468
9.99999,13.0468
11.7306,13.1468
13.3878,13.3878
14.7837,13.5671
15.765,13.6387
16.2596,13.6402
2.9591,15.5335
3.4697,15.4876
4.71212,15.2879
6.43285,14.7837
8.2082,14.3931
9.99999,14.2554
11.7918,14.3931
13.5671,14.7837
15.2879,15.2879
16.5303,15.4877
17.0409,15.5335
1.71505,17.518
2.58021,17.4198
4.51233,16.5303
6.36125,15.765
8.18663,15.3081
9.99999,15.1558
11.8133,15.3081
13.6387,15.765
15.4876,16.5303
17.4198,17.4198
18.2849,17.518
0.00126169,19.9987
2.48195,18.2849
4.46648,17.0409
6.35975,16.2596
8.19389,15.8153
9.99999,15.6718
11.8061,15.8153
13.6402,16.2596
15.5335,17.0409
17.518,18.2849
19.9987,19.9987
